Wort:,PoS:,Satzende:
Begin New File
satellite,NOUN
coverage,NOUN
",",PUNCT
but,CCONJ
we,PRON
managed,VERB
to,PART
locate,VERB
the,DET
confluence,NOUN
with,ADP
a,DET
10,NUM
-,SYM
15,NUM
m,NOUN
error,NOUN
",",PUNCT
after,ADP
some,DET
wandering,VERB
around,ADV
.,PUNCT,Satzende
It,PRON
lays,VERB
about,ADP
the,DET
western,ADJ
cliff,NOUN
of,ADP
a,DET
15,NUM
m,NOUN
deep,ADJ
ravine,NOUN
",",PUNCT
on,ADP
the,DET
bottom,NOUN
of,ADP
which,DET
we,PRON
saw,VERB
a,DET
dry,ADJ
riverbed,NOUN
.,PUNCT,Satzende
The,DET
steep,ADJ
slope,NOUN
and,CCONJ
the,DET
thick,ADJ
carpet,NOUN
of,ADP
fallen,VERB
leaves,NOUN
hindered,VERB
the,DET
descent,NOUN
and,CCONJ
very,ADV
precise,ADJ
determination,NOUN
of,ADP
the,DET
confluence,NOUN
point,NOUN
",",PUNCT
but,CCONJ
we,PRON
managed,VERB
to,PART
pinpoint,VERB
and,CCONJ
take,VERB
photos,NOUN
within,ADP
sufficient,ADJ
accuracy,NOUN
from,ADP
',NUM
zero,NUM
point,NOUN
',PUNCT
.,PUNCT,Satzende
We,PRON
congratulated,VERB
ourselves,PRON
and,CCONJ
made,VERB
the,DET
necessary,ADJ
photos,NOUN
to,PART
immortalize,VERB
for,ADP
eternity,NOUN
our,DET
conquest,NOUN
.,PUNCT
"

",SPACE,Satzende
The,DET
return,NOUN
journey,NOUN
was,AUX
easy,ADJ
",",PUNCT
because,SCONJ
we,PRON
knew,VERB
already,ADV
the,DET
area,NOUN
.,PUNCT,Satzende
By,ADP
nightfall,NOUN
we,PRON
were,AUX
back,ADV
in,ADP
Bucharest,PROPN
.,PUNCT,Satzende
In,ADP
this,DET
region,NOUN
fierce,ADJ
battles,NOUN
took,VERB
place,NOUN
in,ADP
the,DET
year,NOUN
1917,NUM
(,PUNCT
Marasti,PROPN
",",PUNCT
Marasesti,PROPN
",",PUNCT
Oituz,PROPN
),PUNCT
between,ADP
the,DET
Romanian,ADJ
and,CCONJ
Russian,ADJ
armies,NOUN
",",PUNCT
on,ADP
one,NUM
side,NOUN
and,CCONJ
the,DET
German,ADJ
and,CCONJ
Austro,PROPN
-,PUNCT
Hungarian,ADJ
ones,NOUN
",",PUNCT
on,ADP
the,DET
other,ADJ
.,PUNCT,Satzende
Before,ADP
starting,VERB
our,DET
trek,NOUN
",",PUNCT
we,PRON
visited,VERB
the,DET
impressing,VERB
mausoleum,NOUN
at,ADP
Marasti,PROPN
",",PUNCT
at,ADP
20,NUM
km,NOUN
of,ADP
Panciu,PROPN
.,PUNCT
"

",SPACE,Satzende
Begin New File
"

",SPACE
23-Jul-2005,NUM
--,PUNCT,Satzende
Well,INTJ
a,DET
new,ADJ
job,NOUN
and,CCONJ
a,DET
new,ADJ
country,NOUN
–,PUNCT
or,CCONJ
place,VERB
anyway,ADV,Satzende
–,PUNCT
Kosovo,PROPN
has,AUX
an,DET
uncertain,ADJ
international,ADJ
status,NOUN
.,PUNCT,Satzende
Also,ADV
an,DET
uncertain,ADJ
power,NOUN
supply,NOUN
as,SCONJ
I,PRON
write,VERB
this,DET
by,ADP
candle,NOUN
light,NOUN
.,PUNCT,Satzende
Last,ADJ
Friday,PROPN
a,DET
colleague,NOUN
asked,VERB
me,PRON
if,SCONJ
I,PRON
was,AUX
going,VERB
away,ADV
for,ADP
the,DET
weekend,NOUN
–,PUNCT,Satzende
I,PRON
said,VERB
I,PRON
had,AUX
not,PART
planned,VERB
anything,PRON
–,PUNCT
but,CCONJ
it,PRON
set,VERB
me,PRON
thinking,VERB,Satzende
and,CCONJ
I,PRON
quickly,ADV
resolved,VERB
to,PART
have,AUX
a,DET
go,NOUN
at,ADP
the,DET
nearest,ADJ
incomplete,ADJ
point,NOUN
to,ADP
Kosovo,PROPN
–,PUNCT
570,NUM
km,NOUN
as,SCONJ
the,DET
crow,NOUN
flies,VERB
–,PUNCT
850,NUM
by,ADP
via,ADP
-,PUNCT
Michelin,PROPN
–,PUNCT
in,ADP
Romania,PROPN
.,PUNCT
"

",SPACE,Satzende
Fortunately,ADV
Eastern,PROPN
Europe,PROPN
–,PUNCT
even,ADV
outside,ADP
the,DET
EU,PROPN
is,AUX
easy,ADJ
travelling,VERB
for,ADP
EU,PROPN
citizens,NOUN
and,CCONJ
I,PRON
was,AUX
able,ADJ
to,PART
jump,VERB
in,ADP
the,DET
car,NOUN
(,PUNCT
after,ADP
printing,VERB
some,DET
multimaps,NOUN
and,CCONJ
a,DET
visit,NOUN
report,NOUN
or,CCONJ
two,NUM
(,PUNCT
always,ADV
the,DET
optimist,NOUN
),PUNCT
and,CCONJ
drive,VERB
across,ADP
Serbia,PROPN
",",PUNCT
and,CCONJ
Bulgaria,PROPN
to,ADP
Romania,PROPN
with,ADP
few,ADJ
hassles,NOUN
(,PUNCT
those,DET
there,PRON
were,AUX
concentrated,VERB
on,ADP
car,NOUN
insurance,NOUN
),PUNCT
.,PUNCT,Satzende
Leaving,VERB
at,ADP
3.30,NUM
pm,NOUN
on,ADP
Friday,PROPN
afternoon,NOUN
I,PRON
covered,VERB
500,NUM
km,NOUN
on,ADP
Fri,PROPN
eve,NOUN
and,CCONJ
then,ADV
after,ADP
sleeping,VERB
in,ADP
the,DET
car,NOUN
I,PRON
arrived,VERB
near,SCONJ
the,DET
confluence,NOUN
at,ADP
around,ADP
noon,NOUN
.,PUNCT
"

",SPACE,Satzende
The,DET
instructions,NOUN
from,ADP
the,DET
previous,ADJ
visitors,NOUN
were,AUX
quite,ADV
correct,ADJ
and,CCONJ
it,PRON
was,AUX
easy,ADJ
to,PART
find,VERB
the,DET
suggested,ADJ
start,NOUN
point,NOUN
.,PUNCT,Satzende
I,PRON
did,AUX
go,VERB
a,DET
little,ADJ
further,ADV
up,ADP
the,DET
valley,NOUN
and,CCONJ
came,VERB
across,ADP
an,DET
explosives,NOUN
depot,NOUN
–,PUNCT
I,PRON
suppose,VERB
It,PRON
would,VERB
not,PART
have,AUX
been,AUX
made,VERB
welcome,ADJ
here,ADV
a,DET
few,ADJ
years,NOUN
ago,ADV
in,ADP
my,DET
UK,PROPN
car,NOUN
!,PUNCT
"

",SPACE,Satzende
As,SCONJ
previously,ADV
described,VERB
the,DET
track,NOUN
gives,VERB
up,ADP
after,ADP
a,DET
while,NOUN,Satzende
and,CCONJ
then,ADV
there,PRON
is,AUX
no,DET
alternative,NOUN
but,SCONJ,Satzende
to,PART
follow,VERB
the,DET
valley,NOUN
up,ADV
.,PUNCT,Satzende
The,DET
dry,ADJ
river,NOUN
valley,NOUN
was,AUX
no,ADV
longer,ADV
dry,ADJ
–,PUNCT
heavy,ADJ
recent,ADJ
rains,NOUN
in,ADP
Romania,PROPN
have,AUX
caused,VERB
floods,NOUN
in,ADP
several,ADJ
areas,NOUN
.,PUNCT,Satzende
I,PRON
tried,VERB
to,PART
avoid,VERB
walking,VERB
in,ADP
the,DET
stream,NOUN
but,CCONJ
the,DET
choice,NOUN
was,AUX
tall,ADJ
nettles,NOUN
and,CCONJ
brambles,NOUN
.,PUNCT,Satzende
It,PRON
soon,ADV
became,VERB
clear,ADJ
that,SCONJ
this,DET
point,NOUN
was,AUX
not,PART
going,VERB
to,PART
be,AUX
taken,VERB
easily,ADV
and,CCONJ
maybe,ADV
the,DET
first,ADJ
visitors,NOUN
made,VERB
a,DET
wise,ADJ
choice,NOUN
not,PART
going,VERB
up,ADP
.,PUNCT,Satzende
Adam,PROPN
Macer,PROPN
suggested,VERB
a,DET
machete,ADJ
-,PUNCT
good,ADJ
idea,NOUN
.,PUNCT
"

",SPACE,Satzende
The,DET
valley,NOUN
is,AUX
deep,ADJ
with,ADP
steep,ADJ
sides,NOUN
and,CCONJ
my,DET
GPS,NOUN
would,VERB
only,ADV
pick,VERB
up,ADP
3,NUM
satellites,NOUN
–,PUNCT
they,PRON
were,AUX
in,ADP
a,DET
nice,ADJ
straight,ADJ
line,NOUN
and,CCONJ
it,PRON
would,VERB
not,PART
give,VERB
me,PRON
a,DET
fix,NOUN
.,PUNCT,Satzende
After,ADP
a,DET
while,NOUN
there,PRON
was,AUX
a,DET
clearing,NOUN
on,ADP
the,DET
east,ADJ
side,NOUN
of,ADP
the,DET
valley,NOUN,Satzende
and,CCONJ
I,PRON
decided,VERB
to,PART
go,VERB
up,ADV
here,ADV
.,PUNCT,Satzende
It,PRON
was,AUX
very,ADV
hard,ADJ
going,VERB
–,PUNCT
steep,ADJ
and,CCONJ
overgrown,ADJ
.,PUNCT,Satzende
At,ADP
least,ADJ
it,PRON
allowed,VERB
the,DET
GPS,PROPN
to,PART
pick,VERB
up,ADP
more,ADJ
satellites,NOUN
and,CCONJ
confirm,VERB
my,DET
position,NOUN
.,PUNCT,Satzende
After,ADP
a,DET
further,ADJ
30,NUM
minutes,NOUN
of,ADP
climbing,NOUN
I,PRON
eventually,ADV
reached,VERB
the,DET
point,NOUN
.,PUNCT,Satzende
2,NUM
hours,NOUN
for,ADP
1.8,NUM
km,NOUN
and,CCONJ
500,NUM
metres,NOUN
ascent,NOUN
is,AUX
slow,ADJ
going,VERB
!,PUNCT
"

",SPACE,Satzende
There,PRON
was,AUX
no,DET
need,NOUN
to,PART
go,VERB
out,SCONJ
of,ADP
the,DET
main,ADJ
valley,NOUN
and,CCONJ
the,DET
point,NOUN
was,AUX
some,DET
distance,NOUN
from,ADP
the,DET
ridge,NOUN
line,NOUN,Satzende
-,PUNCT
I,PRON
did,AUX
not,PART
go,VERB
on,ADP
up,ADP
to,ADP
the,DET
ridge,NOUN
to,PART
see,VERB
the,DET
rain,NOUN
from,ADP
a,DET
different,ADJ
angle,NOUN
!,PUNCT,Satzende
The,DET
start,NOUN
altitude,NOUN
was,AUX
550,NUM
metres,NOUN
and,CCONJ
the,DET
estimated,VERB
height,NOUN
for,ADP
the,DET
point,NOUN
on,ADP
the,DET
web,NOUN
site,NOUN
was,AUX
875,NUM
metres,NOUN
.,PUNCT,Satzende
In,ADP
fact,NOUN
the,DET
point,NOUN
was,AUX
at,ADP
1020,NUM
metres,NOUN
–,PUNCT
so,ADV
a,DET
climb,NOUN
of,ADP
almost,ADV
500,NUM
metres,NOUN
.,PUNCT
"

",SPACE,Satzende
The,DET
return,NOUN
–,PUNCT
as,SCONJ
always,ADV
–,PUNCT
was,AUX
much,ADV
quicker,ADJ
;,PUNCT
one,NUM
hour,NOUN
only,ADV
to,ADP
the,DET
car,NOUN
.,PUNCT,Satzende
I,PRON
stayed,VERB
in,ADP
deep,ADJ
forest,NOUN
as,ADV
much,ADV
as,SCONJ
possible,ADJ
on,ADP
the,DET
way,NOUN
to,ADP
the,DET
valley,PROPN
bottom,NOUN
–,PUNCT
slithering,VERB
and,CCONJ
sliding,VERB
down,ADP
the,DET
deep,ADJ
leaf,NOUN
litter,NOUN
.,PUNCT,Satzende
Once,ADV
at,ADP
the,DET
stream,NOUN
I,PRON
abandoned,VERB
all,DET
pretence,NOUN
at,ADP
dry,ADJ
feet,NOUN
and,CCONJ
splashed,VERB
merrily,ADV
down,ADP
the,DET
stream,NOUN
–,PUNCT
in,ADP
the,DET
rain,NOUN
.,PUNCT,Satzende
I,PRON
was,AUX
soaked,VERB
and,CCONJ
had,AUX
very,ADV
scratched,VERB
and,CCONJ
stung,VERB
arms,NOUN
and,CCONJ
legs,NOUN
but,CCONJ
satisfied,VERB
with,ADP
the,DET
point,NOUN
–,PUNCT
stupid,ADJ
is,AUX
n’t,PART
it,PRON
!,PUNCT,Satzende
Near,SCONJ
the,DET
bottom,NOUN
I,PRON
saw,VERB
a,DET
black,ADJ
and,CCONJ
yellow,ADJ
salamander,ADJ
trying,VERB
to,PART
squeeze,VERB
itself,PRON
under,ADP
a,DET
stone,NOUN
.,PUNCT,Satzende
The,DET
next,ADJ
visitor,NOUN
is,AUX
welcome,ADJ
to,ADP
my,DET
watch,NOUN
–,PUNCT
it,PRON
came,VERB
off,ADP
somewhere,ADV
on,ADP
the,DET
way,NOUN
down,ADV
–,PUNCT
if,SCONJ
you,PRON
go,VERB
at,ADP
7.30,NUM
am,AUX
maybe,ADV
you,PRON
will,VERB
find,VERB
it,PRON
by,ADP
hearing,VERB
the,DET
alarm,NOUN
go,VERB
off,ADP
.,PUNCT,Satzende
Anyway,INTJ
only,ADV
a,DET
cheap,ADJ
Casio,PROPN
!,PUNCT
"

",SPACE,Satzende
After,ADP
the,DET
point,NOUN
I,PRON
went,VERB
to,ADP
Sighişoara,PROPN
–,PUNCT
home,NOUN
of,ADP
Dracula,PROPN
with,ADP
a,DET
fine,ADJ
medieval,ADJ
citadel,NOUN
.,PUNCT,Satzende
I,PRON
did,AUX
n’t,PART
stay,VERB
at,ADP
the,DET
Dracula,PROPN
hotel,NOUN
or,CCONJ
eat,VERB
at,ADP
the,DET
Dracula,PROPN
café,NOUN
but,CCONJ
slept,VERB
and,CCONJ
ate,VERB
very,ADV
well,ADV
despite,SCONJ
the,DET
thunderstorm,NOUN
.,PUNCT,Satzende
No,DET
time,NOUN
for,ADP
more,ADJ
points,NOUN
this,DET
time,NOUN
–,PUNCT
there,PRON
are,AUX
two,NUM
unvisited,ADJ
on,ADP
the,DET
Moldavian,ADJ
border,NOUN
and,CCONJ
one,NUM
more,ADV
incomplete,ADJ
near,SCONJ
the,DET
Danube,PROPN
delta,NOUN
.,PUNCT,Satzende
Another,DET
time,NOUN
.,PUNCT
"

",SPACE,Satzende
That,DET
reminds,VERB
me,PRON,Satzende
–,PUNCT
I,PRON
have,AUX
not,PART
seen,VERB
the,DET
points,NOUN
of,ADP
Molvania,PROPN
“,PUNCT
a,DET
land,NOUN
untouched,ADJ
by,ADP
modern,ADJ
dentistry,NOUN
”,PUNCT
on,ADP
the,DET
Confluence,PROPN
Project,PROPN
web,NOUN
site,NOUN
",",PUNCT
I,PRON
hope,VERB
this,DET
strange,ADJ
omission,NOUN
will,VERB
be,AUX
rectified,ADJ
so,SCONJ
that,SCONJ
point,NOUN
baggers,NOUN
there,ADV
can,VERB
report,VERB
on,ADP
their,DET
achievements,NOUN
.,PUNCT
"

",SPACE,Satzende
Begin New File
"

",SPACE
23-Mar-2002,NUM
--,PUNCT,Satzende
On,ADP
March,PROPN
23rd,NOUN
",",PUNCT
a,DET
rainy,ADJ
and,CCONJ
cloudy,ADJ
weather,NOUN
",",PUNCT
the,DET
team,NOUN
(,PUNCT
Mara,PROPN
Iliescu,PROPN
",",PUNCT
Dana,PROPN
Iliescu,PROPN
",",PUNCT
Ramona,PROPN
Demean,PROPN
",",PUNCT
Marius,PROPN
Iliescu,PROPN
",",PUNCT
Mihai,PROPN
Tiepac,PROPN
and,CCONJ
Lucky,PROPN
),PUNCT
drove,VERB
from,ADP
Sibiu,PROPN
to,ADP
Deva,PROPN
.,PUNCT,Satzende
Reaching,VERB
Simeria,PROPN
we,PRON
've,AUX
done,VERB
right,ADV
till,SCONJ
Uroi,PROPN
.,PUNCT,Satzende
We,PRON
passed,VERB
through,ADP
Hărău,PROPN
and,CCONJ
Certeju,PROPN
de,PROPN
Jos,PROPN
arriving,VERB
in,ADP
the,DET
village,NOUN
Hondol,PROPN
.,PUNCT,Satzende
Along,ADP
the,DET
valley,NOUN
Hondol,PROPN
at,ADP
the,DET
right,ADJ
side,NOUN
we,PRON
found,VERB
an,DET
abandoned,VERB
mine,NOUN
and,CCONJ
at,ADP
only,ADV
50,NUM
meters,NOUN
we,PRON
parked,VERB
the,DET
car,NOUN
.,PUNCT,Satzende
The,DET
GPS,NOUN
',PART
said,VERB
',PUNCT
that,SCONJ
from,ADP
here,ADV
till,SCONJ
the,DET
point,NOUN
we,PRON
had,AUX
200,NUM
meters,NOUN
left,VERB
(,PUNCT
Point,PROPN
),PUNCT
.,PUNCT,Satzende
Our,DET
trip,NOUN
continued,VERB
on,ADP
foot,NOUN
crossing,VERB
the,DET
valley,NOUN
and,CCONJ
climbing,VERB
the,DET
hill,NOUN
which,DET
was,AUX
covered,VERB
by,ADP
a,DET
young,ADJ
and,CCONJ
dense,ADJ
forest,NOUN
.,PUNCT,Satzende
When,ADV
we,PRON
reached,VERB
the,DET
point,NOUN
it,PRON
started,VERB
snowing,VERB
.,PUNCT,Satzende
Altitude,NOUN
575,NUM
meters,NOUN
.,PUNCT,Satzende
Distance,NOUN
from,ADP
Simeria,PROPN
17.1,NUM
km,NOUN
.,PUNCT
"

",SPACE,Satzende
Begin New File
"

",SPACE
15-Aug-2003,NUM
--,PUNCT,Satzende
On,ADP
15-August-2003,NUM
our,DET
journey,NOUN
to,ADP
three,NUM
confluence,NOUN
-,PUNCT
points,NOUN
led,VERB
us,PRON
on,ADP
the,DET
E,PROPN
70,NUM
from,ADP
the,DET
point,NOUN
south,ADV
of,ADP
Craiova,PROPN
to,ADP
Strehaia,PROPN
",",PUNCT
where,ADV
we,PRON
took,VERB
the,DET
road,NOUN
to,ADP
Targu,PROPN
Jiu,PROPN
.,PUNCT,Satzende
The,DET
roads,NOUN
are,AUX
in,ADP
really,ADV
good,ADJ
condition,NOUN
.,PUNCT,Satzende
According,VERB
to,ADP
many,ADJ
boards,NOUN
beside,ADP
the,DET
streets,NOUN
this,DET
is,AUX
the,DET
result,NOUN
of,ADP
a,DET
co,NOUN
-,NOUN
operation,NOUN
with,ADP
the,DET
European,PROPN
Union,PROPN
.,PUNCT,Satzende
In,ADP
the,DET
village,NOUN
Ciuperceni,PROPN
we,PRON
took,VERB
the,DET
direction,NOUN
to,ADP
Godinesti,PROPN
and,CCONJ
followed,VERB
finally,ADV
we,PRON
followed,VERB
the,DET
sign,NOUN
to,ADP
Paraul,PROPN
de,PROPN
Vale,PROPN
.,PUNCT,Satzende
The,DET
way,NOUN
through,ADP
the,DET
village,NOUN
",",PUNCT
where,ADV
we,PRON
were,AUX
accompanied,VERB
by,ADP
children,NOUN
",",PUNCT
geese,ADJ
",",PUNCT
chickens,NOUN
",",PUNCT
cows,NOUN
",",PUNCT
sheep,NOUN
etc,X
.,PUNCT
had,AUX
the,DET
correct,ADJ
direction,NOUN
.,PUNCT,Satzende
But,CCONJ
soon,ADV
the,DET
tar,NOUN
cover,NOUN
ended,VERB
and,CCONJ
it,PRON
was,AUX
more,ADJ
and,CCONJ
more,ADV
difficult,ADJ
to,PART
drive,VERB
.,PUNCT,Satzende
We,PRON
continued,VERB
driving,VERB
",",PUNCT
because,SCONJ
it,PRON
seemed,VERB
to,PART
be,AUX
too,ADV
hot,ADJ
to,PART
walk,VERB
the,DET
last,ADJ
3000,NUM
m.,NOUN,Satzende
Finally,ADV
our,DET
Mitsubishi,PROPN
stuck,ADJ
and,CCONJ
we,PRON
had,AUX
much,ADJ
trouble,NOUN
to,PART
make,VERB
it,PRON
free,ADJ
again,ADV
.,PUNCT,Satzende
So,ADV
we,PRON
had,AUX
to,PART
park,VERB
the,DET
car,NOUN
about,ADV
700,NUM
m,NOUN
far,ADV
from,ADP
N45E23,ADV
at,ADP
the,DET
edge,NOUN
of,ADP
a,DET
forest,NOUN
.,PUNCT,Satzende
But,CCONJ
now,ADV
we,PRON
were,AUX
lucky,ADJ
.,PUNCT,Satzende
It,PRON
was,AUX
rather,ADV
hilly,ADV
",",PUNCT
nevertheless,ADV
we,PRON
were,AUX
in,ADP
the,DET
forehilles,NOUN
of,ADP
the,DET
Southern,PROPN
Carpates,PROPN
",",PUNCT
but,CCONJ
the,DET
forest,NOUN
was,AUX
not,PART
hard,ADJ
to,PART
cross,VERB
and,CCONJ
its,DET
shade,NOUN
was,AUX
refreshing,ADJ
.,PUNCT,Satzende
We,PRON
found,VERB
N45E23,ADV
on,ADP
a,DET
clearing,NOUN
with,ADP
view,NOUN
on,ADP
grass,NOUN
-,PUNCT
covered,VERB
hills,NOUN
.,PUNCT,Satzende
Horses,NOUN
feasted,VERB
nearby,ADV
and,CCONJ
we,PRON
enjoyed,VERB
the,DET
beautiful,ADJ
prospect,NOUN
in,ADP
the,DET
shade,NOUN
of,ADP
shrubs,NOUN
–,PUNCT
after,ADP
having,VERB
taken,VERB
the,DET
photos,NOUN
",",PUNCT
of,ADP
course,NOUN
.,PUNCT,Satzende
After,ADP
the,DET
very,ADV
careful,ADJ
return,NOUN
trip,NOUN
down,ADP
to,ADP
Paraul,PROPN
de,PROPN
Vale,PROPN
we,PRON
turned,VERB
via,ADP
Godinesti,PROPN
to,ADP
Baia,PROPN
de,X
Arama,PROPN
and,CCONJ
Baile,PROPN
Herculane,PROPN
.,PUNCT,Satzende
This,DET
travel,NOUN
gave,VERB
wonderful,ADJ
views,NOUN
into,ADP
the,DET
Carpates,PROPN
.,PUNCT,Satzende
Beautiful,ADJ
waterfalls,NOUN
",",PUNCT
ravines,NOUN
",",PUNCT
rocks,NOUN
",",PUNCT
wild,ADJ
brooks,NOUN
and,CCONJ
passport,NOUN
heights,NOUN
could,VERB
be,AUX
seen,VERB
and,CCONJ
we,PRON
ended,VERB
this,DET
wonderful,ADJ
day,NOUN
with,ADP
two,NUM
successfully,ADV
visited,VERB
confluences,NOUN
and,CCONJ
the,DET
impressions,NOUN
of,ADP
two,NUM
completely,ADV
different,ADJ
landscapes,NOUN
in,ADP
Caransebes,PROPN
",",PUNCT
where,ADV
we,PRON
started,VERB
home,ADV
to,ADP
Tuttlingen,PROPN
(,PUNCT
Germany,PROPN
),PUNCT
the,DET
next,ADJ
day,NOUN
.,PUNCT
"

",SPACE,Satzende
Begin New File
"
",SPACE
Melting,VERB
Glaciers,NOUN
and,CCONJ
a,DET
Climb,PROPN
of,ADP
Vallunaraju,PROPN
"
",SPACE
Monday,PROPN
",",PUNCT
October,PROPN
2nd,NOUN
",",PUNCT
2006,NUM
"

   ",SPACE,Satzende
The,DET
city,NOUN
of,ADP
Huaraz,PROPN
sits,VERB
directly,ADV
beneath,ADP
the,DET
Cordillera,PROPN
Blanca,PROPN
",",PUNCT
a,DET
massive,ADJ
mountain,NOUN
range,NOUN
that,DET
rises,VERB
over,ADP
"22,000",NUM
ft,NOUN
and,CCONJ
has,AUX
the,DET
worldâ€,PROPN
™,NUM
s,PART
largest,ADJ
number,NOUN
of,ADP
tropical,ADJ
glaciers,NOUN
.,PUNCT,Satzende
All,DET
of,ADP
these,DET
glaciers,NOUN
",",PUNCT
however,ADV
",",PUNCT
are,AUX
melting,VERB
rapidly,ADV,Satzende
â€,ADP
“,PUNCT
some,DET
studies,NOUN
estimate,VERB
that,SCONJ
over,ADP
half,NOUN
of,ADP
the,DET
existing,VERB
glaciers,NOUN
will,VERB
melt,VERB
in,ADP
the,DET
next,ADJ
20,NUM
years,NOUN
and,CCONJ
",",PUNCT
within,ADP
the,DET
next,ADJ
50,NUM
years,NOUN
almost,ADV
the,DET
ice,NOUN
could,VERB
be,AUX
gone,VERB
.,PUNCT
"

   ",SPACE,Satzende
In,ADP
Huaraz,PROPN
",",PUNCT
I,PRON
met,VERB
researchers,NOUN
at,ADP
INRENA,PROPN
(,PUNCT
Instituto,PROPN
Nacional,PROPN
de,ADP
Recursos,PROPN
Naturals,PROPN
),PUNCT
",",PUNCT
who,PRON
monitor,VERB
the,DET
glaciers,NOUN
.,PUNCT
”,PUNCT,Satzende
Everywhere,ADV
you,PRON
look,VERB
”,PUNCT
they,PRON
told,VERB
me,PRON
",",PUNCT
”,PUNCT
you,PRON
can,VERB
see,VERB
exposed,VERB
rock,NOUN
beneath,ADP
the,DET
glaciers,NOUN
or,CCONJ
glacial,ADJ
lakes,NOUN
.,PUNCT,Satzende
That,DET
is,AUX
where,ADV
the,DET
glaciers,NOUN
reached,VERB
less,ADJ
than,SCONJ
a,DET
century,NOUN
ago,ADV
.,PUNCT
”,PUNCT,Satzende
In,ADP
a,DET
few,ADJ
days,NOUN
in,ADP
the,DET
mountains,NOUN
",",PUNCT
I,PRON
took,VERB
the,DET
photos,NOUN
below,ADV
of,ADP
various,ADJ
glaciers,NOUN
â€,PROPN,Satzende
“,PUNCT
in,ADP
every,DET
case,NOUN
you,PRON
can,VERB
see,VERB
the,DET
glaciers,NOUN
used,VERB
to,PART
reach,VERB
far,ADV
below,ADV
.,PUNCT,Satzende
According,VERB
to,ADP
one,NUM
local,NOUN
",",PUNCT
the,DET
glacier,NOUN
shown,VERB
on,ADP
the,DET
right,NOUN
used,VERB
to,PART
reach,VERB
where,ADV
I,PRON
am,AUX
sitting,VERB
to,PART
take,VERB
the,DET
picture,NOUN
.,PUNCT
"

  
   ",SPACE,Satzende
There,PRON
are,AUX
few,ADJ
things,NOUN
I,PRON
enjoy,VERB
more,ADJ
than,SCONJ
a,DET
view,NOUN
across,ADP
high,ADJ
mountaintops,NOUN
",",PUNCT
and,CCONJ
",",PUNCT
after,ADP
a,DET
mountaineering,ADJ
guide,NOUN
convinced,VERB
to,PART
front,VERB
the,DET
money,NOUN
",",PUNCT
I,PRON
was,AUX
soon,ADV
following,VERB
the,DET
guide,NOUN
out,SCONJ
of,ADP
Huaraz,PROPN
to,PART
attempt,VERB
a,DET
climb,NOUN
of,ADP
Vallunaraju,PROPN
.,PUNCT,Satzende
We,PRON
would,VERB
climb,VERB
the,DET
nearly,ADV
"19,000",NUM
ft,NOUN
peak,NOUN
in,ADP
just,ADV
one,NUM
morning,NOUN
",",PUNCT
leaving,VERB
our,DET
"14,000",NUM
ft,NOUN
base,NOUN
camp,NOUN
at,ADP
midnight,NOUN
",",PUNCT
hiking,NOUN
to,ADP
the,DET
base,NOUN
of,ADP
the,DET
glacier,NOUN
at,ADP
"16,000",NUM
ft,NOUN
",",PUNCT
and,CCONJ
then,ADV
using,VERB
rope,NOUN
and,CCONJ
crampons,NOUN
to,PART
reach,VERB
the,DET
summit,NOUN
.,PUNCT
"

   ",SPACE,Satzende
The,DET
morning,NOUN
we,PRON
choose,VERB
was,AUX
perfect,ADJ
â€,PROPN
“,PUNCT
not,PART
a,DET
cloud,NOUN
in,ADP
the,DET
sky,NOUN
",",PUNCT
and,CCONJ
",",PUNCT
after,ADP
hiking,NOUN
beneath,ADP
the,DET
stars,NOUN
for,ADP
hours,NOUN
",",PUNCT
we,PRON
watched,VERB
the,DET
sunrise,NOUN
over,ADP
the,DET
glaciated,ADJ
peaks,NOUN
.,PUNCT,Satzende
Climbing,VERB
further,ADV
",",PUNCT
we,PRON
neared,VERB
the,DET
top,NOUN
just,ADV
before,ADP
8AM,NUM
.,PUNCT,Satzende
Ten,NUM
meters,NOUN
from,ADP
the,DET
summit,NOUN
",",PUNCT
however,ADV
",",PUNCT
we,PRON
encountered,VERB
an,DET
ice,NOUN
wall,NOUN
that,DET
would,VERB
have,AUX
required,VERB
steep,ADJ
climbing,NOUN
with,ADP
rock,NOUN
cliffs,NOUN
below,ADV
.,PUNCT,Satzende
Although,SCONJ
my,DET
guide,NOUN
was,AUX
ready,ADJ
to,PART
lead,VERB
",",PUNCT
I,PRON
decided,VERB
that,SCONJ
I,PRON
did,AUX
not,PART
need,VERB
to,PART
climb,VERB
higher,ADV
",",PUNCT
as,SCONJ
I,PRON
was,AUX
more,ADJ
than,SCONJ
happy,ADJ
with,ADP
the,DET
view,NOUN
that,SCONJ
we,PRON
had,AUX
.,PUNCT
"

  
  

   ",SPACE,Satzende
Loosing,VERB
these,DET
glaciers,NOUN
will,VERB
cause,VERB
major,ADJ
water,NOUN
problems,NOUN
in,ADP
Peru,PROPN
",",PUNCT
something,PRON
that,DET
I,PRON
will,VERB
talk,VERB
about,ADP
in,ADP
my,DET
next,ADJ
post,NOUN
.,PUNCT,Satzende
It,PRON
will,VERB
also,ADV
hurt,VERB
the,DET
tourism,NOUN
industry,NOUN
in,ADP
Huaraz,PROPN
as,SCONJ
people,NOUN
visit,VERB
these,DET
mountains,NOUN
to,PART
see,VERB
